Año,Pais,Id_Pais,Hombres_origen,Mujeres_origen,Hombres_destino,Mujeres_destino
2005.0,San Marino,SMR,1298.0,1609.0,2302.0,1916.0
2005.0,Serbia,SRB,491207.0,469414.0,383088.0,471760.0
2005.0,Slovenia,SVN,52802.0,66597.0,116741.0,100477.0
2005.0,Spain,ESP,510383.0,604082.0,2140680.0,1966546.0
2005.0,Austria,AUT,227488.0,265861.0,538924.0,588240.0
2005.0,Belgium,BEL,202650.0,235051.0,620924.0,627809.0
2005.0,France,FRA,833193.0,892023.0,3300859.0,3436741.0
2005.0,Germany,DEU,1629631.0,1813302.0,4676178.0,4726269.0
2005.0,Liechtenstein,LIE,1307.0,1628.0,9434.0,9464.0
2005.0,Luxembourg,LUX,26314.0,26492.0,74951.0,75667.0
2005.0,Monaco,MCO,9580.0,9523.0,10322.0,10990.0
2005.0,Netherlands,NLD,397891.0,392663.0,843444.0,892683.0
2005.0,Switzerland,CHE,235487.0,266802.0,922387.0,883050.0
2005.0,Anguilla,AIA,1220.0,1205.0,2210.0,2474.0
2005.0,Antigua and Barbuda,ATG,16580.0,19818.0,11052.0,13689.0
2005.0,Aruba,ABW,4230.0,5252.0,14559.0,17981.0
2005.0,Bahamas,BHS,15043.0,19672.0,23613.0,21918.0
2005.0,Barbados,BRB,43951.0,49024.0,13575.0,17049.0
2005.0,"Bonaire, Sint Eustatius and Saba",BES,378.0,375.0,0.0,0.0
2005.0,British Virgin Islands,VGB,1776.0,2232.0,7401.0,7615.0
2005.0,Cayman Islands,CYM,590.0,700.0,10515.0,10164.0
2005.0,Cuba,CUB,553465.0,606844.0,5152.0,6541.0
2005.0,Curaçao,CUW,2327.0,2291.0,0.0,0.0
2005.0,Dominica,DMA,28772.0,35265.0,2491.0,2253.0
2005.0,Dominican Republic,DOM,430576.0,583494.0,227826.0,147591.0
2005.0,Grenada,GRD,28858.0,35788.0,3424.0,3478.0
2005.0,Guadeloupe,GLP,3662.0,5249.0,41273.0,47792.0
2005.0,Haiti,HTI,515654.0,452240.0,9093.0,7267.0
2005.0,Jamaica,JAM,402827.0,502343.0,12248.0,12036.0
2005.0,Martinique,MTQ,6637.0,7703.0,25891.0,31143.0
2005.0,Montserrat,MSR,7090.0,8720.0,639.0,605.0
2005.0,Puerto Rico,PRI,710802.0,929213.0,166780.0,185364.0
2005.0,Saint Barthélemy,BLM,0.0,0.0,0.0,0.0
2005.0,Saint Kitts and Nevis,KNA,15279.0,18038.0,3501.0,3181.0
2005.0,Saint Lucia,LCA,20493.0,26404.0,4841.0,4998.0
2005.0,Saint Martin (French part),MAF,0.0,0.0,0.0,0.0
2005.0,Saint Vincent and the Grenadines,VCT,26629.0,28982.0,2198.0,2238.0
2005.0,Sint Maarten (Dutch part),SXM,623.0,623.0,6285.0,6814.0
2005.0,Trinidad and Tobago,TTO,139303.0,183603.0,20647.0,24165.0
2005.0,Turks and Caicos Islands,TCA,525.0,665.0,6787.0,6328.0
2005.0,United States Virgin Islands,VIR,2075.0,1563.0,26726.0,29921.0
2005.0,Belize,BLZ,22256.0,29627.0,21052.0,20386.0
2005.0,Costa Rica,CRI,50583.0,67035.0,176445.0,181953.0
2005.0,El Salvador,SLV,568376.0,550417.0,17034.0,18995.0
2005.0,Guatemala,GTM,375251.0,361464.0,26048.0,31166.0
2005.0,Honduras,HND,195742.0,253140.0,14476.0,13458.0
2005.0,Mexico,MEX,5877135.0,4940675.0,359724.0,352924.0
2005.0,Nicaragua,NIC,269682.0,285850.0,17774.0,17145.0
2005.0,Panama,PAN,65318.0,66099.0,55632.0,53829.0
2005.0,Argentina,ARG,397540.0,407751.0,775308.0,898855.0
2005.0,Bolivia (Plurinational State of),BOL,265889.0,277877.0,56019.0,51726.0
2005.0,Brazil,BRA,511722.0,682853.0,343019.0,295563.0
2005.0,Chile,CHL,260036.0,281709.0,131414.0,144946.0
2005.0,Colombia,COL,859318.0,1024586.0,54938.0,51585.0
2005.0,Ecuador,ECU,478800.0,507799.0,97472.0,92421.0
2005.0,Falkland Islands (Malvinas),FLK,467.0,628.0,675.0,491.0
2005.0,French Guiana,GUF,1612.0,2188.0,42729.0,43739.0
2005.0,Guyana,GUY,185054.0,207501.0,5817.0,5051.0
2005.0,Paraguay,PRY,238432.0,307266.0,87698.0,80545.0
2005.0,Peru,PER,437143.0,531859.0,38959.0,38918.0
2005.0,Suriname,SUR,115287.0,133495.0,18338.0,15324.0
2005.0,Uruguay,URY,146441.0,152545.0,37658.0,44659.0
2005.0,Venezuela (Bolivarian Republic of),VEN,193918.0,243169.0,538197.0,538277.0
2005.0,Bermuda,BMU,7391.0,7516.0,8783.0,9325.0
2005.0,Canada,CAN,452582.0,732574.0,2915838.0,3163147.0
2005.0,Greenland,GRL,6038.0,8580.0,4461.0,2095.0
2005.0,Saint Pierre and Miquelon,SPM,219.0,207.0,597.0,550.0
2005.0,United States of America,USA,1155376.0,1141623.0,19614878.0,19643415.0
2005.0,Australia,AUS,201054.0,227715.0,2419190.0,2458840.0
2005.0,New Zealand,NZL,280872.0,274639.0,407690.0,432262.0
2005.0,Fiji,FJI,75347.0,81698.0,6563.0,5871.0
2005.0,New Caledonia,NCL,2486.0,2733.0,29909.0,25496.0
2005.0,Papua New Guinea,PNG,2224.0,2269.0,17851.0,12120.0
2005.0,Solomon Islands,SLB,1456.0,1543.0,1830.0,1441.0
2005.0,Vanuatu,VUT,3756.0,3508.0,1398.0,1402.0
2005.0,Guam,GUM,1228.0,1307.0,38602.0,36141.0
2005.0,Kiribati,KIR,1940.0,2081.0,1312.0,1175.0
2005.0,Marshall Islands,MHL,3337.0,3317.0,1485.0,932.0
2005.0,Micronesia (Fed. States of),FSM,9227.0,9119.0,1565.0,1340.0
2005.0,Nauru,NRU,933.0,936.0,1208.0,1045.0
2005.0,Northern Mariana Islands,MNP,1346.0,1379.0,15977.0,21565.0
2005.0,Palau,PLW,1823.0,1959.0,3620.0,2423.0
2005.0,American Samoa,ASM,1327.0,1261.0,12498.0,11735.0
2005.0,Cook Islands,COK,9550.0,10030.0,1724.0,1553.0
2005.0,French Polynesia,PYF,1370.0,1347.0,18405.0,13881.0
2005.0,Niue,NIU,2588.0,2703.0,282.0,240.0
2005.0,Samoa,WSM,48839.0,50391.0,2940.0,2806.0
2005.0,Tokelau,TKL,1037.0,1053.0,500.0,503.0
2005.0,Tonga,TON,23897.0,24440.0,2324.0,1977.0
2005.0,Tuvalu,TUV,1482.0,1435.0,115.0,94.0
2005.0,Wallis and Futuna Islands,WLF,3699.0,3737.0,1107.0,1084.0
2010.0,Burundi,BY,143736.0,140342.0,121762.0,125559.0
2010.0,Comoros,COM,54190.0,54935.0,6060.0,6558.0
2010.0,Djibouti,DJI,7178.0,6619.0,53669.0,48638.0
2010.0,Eritrea,ERI,172456.0,155910.0,8679.0,7134.0
2010.0,Ethiopia,ETH,369043.0,311247.0,298069.0,270679.0
2010.0,Kenya,KEN,213979.0,228653.0,473093.0,481832.0
2010.0,Madagascar,MDG,64593.0,96226.0,16410.0,12495.0
2010.0,Malawi,MWI,151191.0,109340.0,103869.0,113853.0
2010.0,Mauritius,MUS,67567.0,80619.0,13188.0,11648.0
2010.0,Mayotte,MYT,3113.0,3229.0,34500.0,38257.0
2010.0,Mozambique,MOZ,512836.0,284972.0,148105.0,158366.0
2010.0,Réunion,REU,1083.0,1666.0,62707.0,60322.0
2010.0,Rwanda,RWA,161713.0,172531.0,214048.0,212853.0
2010.0,Seychelles,SYC,11169.0,14763.0,7804.0,3616.0
2010.0,Somalia,SOM,839805.0,755523.0,25213.0,22893.0
2010.0,South Sudan,SSD,209902.0,192714.0,119106.0,111626.0
2010.0,Uganda,UGS,349440.0,382328.0,241903.0,251027.0
2010.0,United Republic of Tanzania,TZA,131509.0,130663.0,154591.0,155256.0
2010.0,Zambia,ZMB,86152.0,96614.0,75941.0,74021.0
2010.0,Zimbabwe,ZWE,382157.0,372486.0,227201.0,171106.0
2010.0,Angola,AGO,322362.0,329021.0,162332.0,174035.0
2010.0,Cameroon,CMR,136330.0,142568.0,161485.0,129989.0
2010.0,Central African Republic,CAF,120235.0,125698.0,50411.0,44274.0
2010.0,Chad,TCD,112308.0,90115.0,186821.0,230213.0
2010.0,Congo,COG,91205.0,86906.0,231105.0,194068.0
2010.0,Democratic Republic of the Congo,COD,640699.0,657845.0,284693.0,305189.0
2010.0,Equatorial Guinea,GNQ,40109.0,44281.0,4734.0,3924.0
2010.0,Gabon,GAB,18065.0,18868.0,158680.0,112149.0
2010.0,Sao Tome and Principe,STP,14309.0,16619.0,1352.0,1348.0
2010.0,Algeria,DZA,913853.0,741411.0,114894.0,102374.0
2010.0,Egypt,EGY,1747685.0,838958.0,174104.0,135913.0
2010.0,Libya,LBY,67086.0,60313.0,491303.0,195889.0
2010.0,Morocco,MAR,1580278.0,1280424.0,35881.0,35308.0
2010.0,Sudan,SND,707467.0,527726.0,314552.0,304157.0
2010.0,Tunisia,TUN,361434.0,254298.0,22236.0,20936.0
2010.0,Western Sahara,ESH,89932.0,80263.0,2612.0,1881.0
2010.0,Botswana,BWA,26110.0,18139.0,54019.0,40844.0
2010.0,Eswatini,SWZ,37802.0,31228.0,16790.0,15847.0
2010.0,Lesotho,LSO,129955.0,113173.0,3469.0,2945.0
2010.0,Namibia,NAM,48854.0,50745.0,55803.0,48023.0
2010.0,South Africa,ZAF,367512.0,376295.0,1221739.0,893062.0
2010.0,Benin,BEN,298194.0,242958.0,143632.0,165593.0
2010.0,Burkina Faso,BFA,801969.0,632559.0,320939.0,353499.0
2010.0,Cabo Verde,CPV,70174.0,82689.0,7293.0,7080.0
2010.0,Côte d'Ivoire,CIV,463697.0,476098.0,1310459.0,1056078.0
2010.0,Gambia,GMB,47865.0,29575.0,98123.0,87714.0
2010.0,Ghana,GHA,404723.0,357279.0,180030.0,157736.0
2010.0,Guinea,GIN,256473.0,199393.0,93267.0,85495.0
2010.0,Guinea-Bissau,GNB,49210.0,42336.0,10463.0,10928.0
2010.0,Liberia,LBR,109053.0,110086.0,56902.0,42263.0
2010.0,Mali,MLI,563350.0,431482.0,173088.0,167990.0
2010.0,Mauritania,MRT,71784.0,42408.0,48746.0,36174.0
2010.0,Niger,NER,201800.0,134097.0,60042.0,66440.0
2010.0,Nigeria,NGA,535088.0,461826.0,576648.0,413846.0
2010.0,Saint Helena,SHN,1510.0,2097.0,136.0,112.0
2010.0,Senegal,SEN,344435.0,203060.0,135879.0,120213.0
2010.0,Sierra Leone,SLE,62967.0,63763.0,43622.0,35643.0
2010.0,Togo,TGO,210161.0,207017.0,129424.0,126140.0
2010.0,Kazakhstan,KAZ,1778295.0,2019232.0,1625155.0,1709782.0
2010.0,Kyrgyzstan,KGZ,352824.0,373720.0,94596.0,137469.0
2010.0,Tajikistan,TJK,336574.0,248073.0,121780.0,158028.0
2010.0,Turkmenistan,TKM,112615.0,122020.0,90634.0,107345.0
2010.0,Uzbekistan,UZB,977759.0,911183.0,558379.0,661770.0
2010.0,China,CHN,4094711.0,4619937.0,505758.0,344103.0
2010.0,"China, Hong Kong SAR",HKG,439136.0,422934.0,1147539.0,1632411.0
2010.0,"China, Macao SAR",MAC,56893.0,66706.0,146407.0,172099.0
2010.0,"China, Taiwan Province of China",TWN,0.0,0.0,0.0,0.0
2010.0,Dem. People's Republic of Korea,PRK,50274.0,46185.0,21766.0,22244.0
2010.0,Japan,JPN,352600.0,404192.0,972481.0,1161670.0
2010.0,Mongolia,MNG,27393.0,30012.0,11880.0,4182.0
2010.0,Republic of Korea,KOR,1098046.0,1154275.0,515503.0,404484.0
2010.0,Brunei Darussalam,BRN,26048.0,18493.0,56723.0,43864.0
2010.0,Cambodia,KHM,450385.0,502674.0,43412.0,38616.0
2010.0,Indonesia,IDN,1903542.0,1512421.0,176522.0,130965.0
2010.0,Lao People's Democratic Republic,LAO,553800.0,645062.0,20133.0,12822.0
2010.0,Malaysia,MYS,739362.0,859699.0,1469977.0,947418.0
2010.0,Myanmar,MMR,1392913.0,1099361.0,41574.0,34840.0
2010.0,Philippines,PHL,2149714.0,2542981.0,107933.0,100666.0
2010.0,Singapore,SGP,136184.0,146237.0,956856.0,1207938.0
2010.0,Thailand,THA,282453.0,486804.0,1629881.0,1604500.0
2010.0,Timor-Leste,TLS,19023.0,16014.0,5837.0,5703.0
2010.0,Viet Nam,VNM,1358487.0,1272255.0,35971.0,25785.0
2010.0,Afghanistan,AFG,2867554.0,2401964.0,57726.0,44550.0
2010.0,Bangladesh,BGD,4104883.0,2214988.0,710548.0,634998.0
2010.0,Bhutan,BTN,46979.0,44955.0,39283.0,9137.0
2010.0,India,IND,8500709.0,4721254.0,2699495.0,2874523.0
2010.0,Iran (Islamic Republic of),IRN,530244.0,455447.0,1490419.0,1231978.0
2010.0,Maldives,MDV,1712.0,1831.0,41712.0,12947.0
2010.0,Nepal,NPL,873613.0,839084.0,191167.0,390722.0
2010.0,Pakistan,PAK,3136466.0,1654118.0,2075512.0,1868169.0
2010.0,Sri Lanka,LKA,823940.0,630352.0,20694.0,18265.0
2010.0,Armenia,ARM,493848.0,423195.0,85669.0,125478.0
2010.0,Azerbaijan,AZE,618392.0,542471.0,129512.0,147389.0
2010.0,Bahrain,BHR,27727.0,24508.0,481344.0,185062.0
2010.0,Cyprus,CYP,81809.0,81662.0,82477.0,105995.0
2010.0,Georgia,GEO,405507.0,400032.0,31993.0,41085.0
2010.0,Iraq,IRQ,1365619.0,1189310.0,74535.0,45931.0
2010.0,Israel,ISR,171967.0,162001.0,892887.0,1063303.0
2010.0,Jordan,JOR,385170.0,216929.0,1416784.0,1370069.0
2010.0,Kuwait,KWT,108844.0,68972.0,1312111.0,562701.0
2010.0,Lebanon,LBN,414002.0,285702.0,413057.0,380134.0
2010.0,Oman,OMN,11165.0,9587.0,658753.0,157481.0
2010.0,Qatar,QAT,10713.0,9961.0,1206571.0,249842.0
2010.0,Saudi Arabia,SAU,125982.0,89356.0,5933281.0,2496675.0
2010.0,State of Palestine,PSE,1805760.0,1734148.0,124660.0,149180.0
2010.0,Syrian Arab Republic,SYR,647361.0,409961.0,910982.0,872613.0
2010.0,Turkey,TUR,1432749.0,1276181.0,629868.0,743881.0
2010.0,United Arab Emirates,ARE,83884.0,71725.0,5463446.0,1853251.0
2010.0,Yemen,YEM,591229.0,285154.0,156123.0,132271.0
2010.0,Belarus,BLR,622606.0,842096.0,499384.0,590994.0
2010.0,Bulgaria,BGR,512180.0,594303.0,33841.0,42446.0
2010.0,Czechia,CZE,335913.0,443525.0,236160.0,162333.0
2010.0,Hungary,HUN,247593.0,263606.0,210212.0,226404.0
2010.0,Poland,POL,1733144.0,1983194.0,262263.0,380154.0
2010.0,Republic of Moldova,MDA,383845.0,443564.0,52198.0,77290.0
2010.0,Romania,ROU,1580768.0,1782593.0,87667.0,89544.0
2010.0,Russian Federation,RUS,4372877.0,5745803.0,5514401.0,5680309.0
2010.0,Slovakia,SVK,119280.0,141376.0,66938.0,79381.0
2010.0,Ukraine,UKR,2438200.0,2991676.0,2072474.0,2746293.0
2010.0,Channel Islands,CHA,7744.0,7955.0,36982.0,40599.0
2010.0,Denmark,DNK,111478.0,122053.0,242029.0,258743.0
2010.0,Estonia,EST,68652.0,84981.0,87644.0,130246.0
2010.0,Faroe Islands,FRO,5189.0,7175.0,2700.0,2396.0
2010.0,Finland,FIN,115561.0,176322.0,115105.0,113376.0
2010.0,Iceland,ISL,16160.0,16294.0,17619.0,17472.0
2010.0,Ireland,IRL,328010.0,401456.0,360440.0,370102.0
2010.0,Isle of Man,IMN,4534.0,4499.0,21361.0,22086.0
2010.0,Latvia,LVA,122669.0,155499.0,124675.0,189111.0
2010.0,Lithuania,LTU,225126.0,292620.0,69606.0,91166.0
2010.0,Norway,NOR,80335.0,99636.0,267235.0,257366.0
2010.0,Sweden,SWE,129495.0,162409.0,648004.0,689210.0
2010.0,United Kingdom,GBR,2228374.0,2204554.0,3454456.0,3665208.0
2010.0,Albania,ALB,580912.0,537028.0,26901.0,25883.0
2010.0,Andorra,AND,3848.0,4061.0,27287.0,24766.0
2010.0,Bosnia and Herzegovina,BIH,760012.0,812913.0,18581.0,20364.0
2010.0,Croatia,HRV,383471.0,436936.0,268466.0,304782.0
2010.0,Gibraltar,GIB,5130.0,5067.0,5171.0,5198.0
2010.0,Greece,GRC,408319.0,381138.0,640731.0,680418.0
2010.0,Holy See,VAT,76.0,99.0,375.0,408.0
2010.0,Italy,ITA,1330202.0,1229031.0,2663889.0,3124004.0
2010.0,Malta,MLT,49396.0,49898.0,17118.0,15890.0
2010.0,Montenegro,MNE,67741.0,81013.0,31639.0,46873.0
2010.0,North Macedonia,MNP,259242.0,266909.0,54067.0,75634.0
2010.0,Portugal,PRT,987376.0,940021.0,371536.0,391289.0
2010.0,San Marino,SMR,864.0,1402.0,2761.0,2119.0
2010.0,Serbia,SRB,463834.0,472167.0,364757.0,461518.0
2010.0,Slovenia,SVN,54436.0,68512.0,145138.0,108648.0
2010.0,Spain,ESP,489857.0,597214.0,3238234.0,3041828.0
2010.0,Austria,AUT,231771.0,285630.0,607191.0,667710.0
2010.0,Belgium,BEL,218052.0,265980.0,726881.0,776925.0
2010.0,France,FRA,943288.0,1013530.0,3554527.0,3755459.0
2010.0,Germany,DEU,1719667.0,1976971.0,4848689.0,4963574.0
2010.0,Liechtenstein,LIE,1566.0,2024.0,10867.0,11475.0
2010.0,Luxembourg,LUX,28889.0,33159.0,81420.0,81722.0
2010.0,Monaco,MCO,13094.0,13860.0,10325.0,10807.0
2010.0,Netherlands,NLD,427577.0,426811.0,881264.0,951246.0
2010.0,Switzerland,CHE,290100.0,334285.0,1005381.0,1069801.0
2010.0,Anguilla,AIA,1159.0,1114.0,2415.0,2688.0
2010.0,Antigua and Barbuda,ATG,18668.0,22679.0,11788.0,14624.0
2010.0,Aruba,ABW,5880.0,7644.0,15312.0,19016.0
2010.0,Bahamas,BHS,15388.0,20602.0,27883.0,26862.0
2010.0,Barbados,BRB,45018.0,51175.0,14746.0,18079.0
2010.0,"Bonaire, Sint Eustatius and Saba",BES,3150.0,3915.0,0.0,0.0
2010.0,British Virgin Islands,VGB,2173.0,2748.0,8295.0,8781.0
2010.0,Cayman Islands,CYM,658.0,746.0,12310.0,11752.0
2010.0,Cuba,CUB,618056.0,696683.0,3232.0,4141.0
2010.0,Curaçao,CUW,20929.0,24319.0,14196.0,20434.0
2010.0,Dominica,DMA,31285.0,42298.0,4200.0,3910.0
2010.0,Dominican Republic,DOM,496745.0,687672.0,239808.0,155671.0
2010.0,Grenada,GRD,27905.0,36025.0,3463.0,3517.0
2010.0,Guadeloupe,GLP,4393.0,6386.0,42768.0,52174.0
2010.0,Haiti,HTI,587744.0,535446.0,9552.0,7630.0
2010.0,Jamaica,JAM,427047.0,562743.0,12024.0,11653.0
2010.0,Martinique,MTQ,6756.0,7881.0,26330.0,33245.0
2010.0,Montserrat,MSR,7844.0,9534.0,664.0,627.0
2010.0,Puerto Rico,PRI,737672.0,994146.0,142939.0,162030.0
2010.0,Saint Barthélemy,BLM,0.0,0.0,0.0,0.0
2010.0,Saint Kitts and Nevis,KNA,16120.0,19675.0,3806.0,3439.0
2010.0,Saint Lucia,LCA,21372.0,28946.0,4377.0,4673.0
2010.0,Saint Martin (French part),MAF,0.0,0.0,0.0,0.0
2010.0,Saint Vincent and the Grenadines,VCT,25950.0,29485.0,2302.0,2267.0
2010.0,Sint Maarten (Dutch part),SXM,1563.0,1740.0,12570.0,13633.0
2010.0,Trinidad and Tobago,TTO,148434.0,202083.0,23152.0,25074.0
2010.0,Turks and Caicos Islands,TCA,949.0,1248.0,8907.0,8309.0
2010.0,United States Virgin Islands,VIR,2076.0,1635.0,26722.0,29962.0
2010.0,Belize,BLZ,24357.0,33014.0,23475.0,22915.0
2010.0,Costa Rica,CRI,56633.0,75684.0,196055.0,209724.0
2010.0,El Salvador,SLV,670201.0,666884.0,19157.0,21185.0
2010.0,Guatemala,GTM,463621.0,461277.0,30919.0,35467.0
2010.0,Honduras,HND,249972.0,337531.0,14306.0,12982.0
2010.0,Mexico,MEX,6668397.0,5746825.0,490779.0,478931.0
2010.0,Nicaragua,NIC,287563.0,322648.0,19135.0,18210.0
2010.0,Panama,PAN,68754.0,71090.0,81203.0,76585.0
2010.0,Argentina,ARG,463178.0,475461.0,831696.0,974261.0
2010.0,Bolivia (Plurinational State of),BOL,368682.0,411279.0,64380.0,58466.0
2010.0,Brazil,BRA,632242.0,863162.0,319921.0,272719.0
2010.0,Chile,CHL,271267.0,300575.0,178111.0,197277.0
2010.0,Colombia,COL,1177853.0,1376167.0,68391.0,61918.0
2010.0,Ecuador,ECU,556323.0,596574.0,193497.0,181756.0
2010.0,Falkland Islands (Malvinas),FLK,515.0,659.0,807.0,629.0
2010.0,French Guiana,GUF,1666.0,2274.0,46564.0,49724.0
2010.0,Guyana,GUY,204145.0,235088.0,4530.0,3652.0
2010.0,Paraguay,PRY,329005.0,436806.0,83394.0,76905.0
2010.0,Peru,PER,563929.0,735166.0,56097.0,48609.0
2010.0,Suriname,SUR,116117.0,142598.0,21658.0,18055.0
2010.0,Uruguay,URY,161309.0,177129.0,34535.0,41768.0
2010.0,Venezuela (Bolivarian Republic of),VEN,246955.0,313573.0,676261.0,671086.0
2010.0,Bermuda,BMU,7588.0,7725.0,9035.0,9512.0
2010.0,Canada,CAN,482978.0,785079.0,3236539.0,3524687.0
2010.0,Greenland,GRL,6484.0,8907.0,4119.0,1972.0
2010.0,Saint Pierre and Miquelon,SPM,189.0,201.0,531.0,486.0
2010.0,United States of America,USA,1331560.0,1339092.0,21694169.0,22489474.0
2010.0,Australia,AUS,236444.0,250505.0,2922030.0,2960950.0
2010.0,New Zealand,NZL,337495.0,324821.0,459047.0,488396.0
2010.0,Fiji,FJI,87439.0,96168.0,7143.0,6214.0
2010.0,New Caledonia,NCL,2664.0,2713.0,32886.0,28272.0
2010.0,Papua New Guinea,PNG,2090.0,2141.0,18466.0,11959.0
2010.0,Solomon Islands,SLB,1645.0,1726.0,1546.0,1214.0
2010.0,Vanuatu,VUT,3895.0,3797.0,1487.0,1504.0
2010.0,Guam,GUM,1002.0,1207.0,38924.0,36492.0
2010.0,Kiribati,KIR,1739.0,1826.0,1512.0,1356.0
2010.0,Marshall Islands,MHL,3214.0,3278.0,1895.0,1194.0
2010.0,Micronesia (Fed. States of),FSM,9711.0,9693.0,1503.0,1303.0
2010.0,Nauru,NRU,1094.0,1036.0,486.0,420.0
2010.0,Northern Mariana Islands,MNP,1329.0,1282.0,10223.0,13945.0
2010.0,Palau,PLW,1359.0,1260.0,3211.0,2279.0
2010.0,American Samoa,ASM,1097.0,1060.0,12098.0,11457.0
2010.0,Cook Islands,COK,10065.0,10491.0,1895.0,1874.0
2010.0,French Polynesia,PYF,833.0,717.0,18037.0,13603.0
2010.0,Niue,NIU,2609.0,2738.0,319.0,270.0
2010.0,Samoa,WSM,51453.0,53367.0,2594.0,2528.0
2010.0,Tokelau,TKL,1090.0,1078.0,543.0,585.0
2010.0,Tonga,TON,25430.0,26091.0,2503.0,2104.0
2010.0,Tuvalu,TUV,1475.0,1536.0,121.0,99.0
2010.0,Wallis and Futuna Islands,WLF,3633.0,3832.0,1066.0,1045.0
2015.0,Burundi,BY,227726.0,232253.0,146970.0,151329.0
2015.0,Comoros,COM,59176.0,62573.0,6071.0,6484.0
2015.0,Djibouti,DJI,8659.0,8310.0,59081.0,53270.0
2015.0,Eritrea,ERI,326403.0,298354.0,8833.0,7108.0
2015.0,Ethiopia,ETH,451972.0,390524.0,591409.0,570233.0
2015.0,Kenya,KEN,227217.0,253430.0,562909.0,563977.0
2015.0,Madagascar,MDG,68219.0,107649.0,18270.0,13805.0
2015.0,Malawi,MWI,172322.0,125149.0,93689.0,103639.0
2015.0,Mauritius,MUS,74559.0,91310.0,15832.0,12753.0
2015.0,Mayotte,MYT,3199.0,3346.0,37657.0,43729.0
2015.0,Mozambique,MOZ,348100.0,248849.0,155510.0,166284.0
2015.0,Réunion,REU,1087.0,1820.0,64537.0,62672.0
2015.0,Rwanda,RWA,247155.0,256512.0,256327.0,258320.0
2015.0,Seychelles,SYC,11783.0,15700.0,8954.0,3837.0
2015.0,Somalia,SOM,1040985.0,967505.0,21584.0,19406.0
2015.0,South Sudan,SSD,543822.0,516856.0,430944.0,413168.0
2015.0,Uganda,UGS,375951.0,410278.0,415845.0,435330.0
2015.0,United Republic of Tanzania,TZA,145322.0,148780.0,190617.0,193950.0
2015.0,Zambia,ZMB,86165.0,98206.0,66651.0,65456.0
2015.0,Zimbabwe,ZWE,602124.0,564940.0,225653.0,174829.0
2015.0,Angola,AGO,305926.0,312362.0,304635.0,327543.0
2015.0,Cameroon,CMR,171870.0,177104.0,251311.0,257035.0
2015.0,Central African Republic,CAF,348076.0,338148.0,43147.0,38421.0
2015.0,Chad,TCD,104493.0,86776.0,215640.0,251328.0
2015.0,Congo,COG,102286.0,102543.0,213764.0,176378.0
2015.0,Democratic Republic of the Congo,COD,778269.0,793953.0,393966.0,416052.0
2015.0,Equatorial Guinea,GNQ,62959.0,53988.0,161527.0,48084.0
2015.0,Gabon,GAB,20636.0,22439.0,243782.0,134904.0
2015.0,Sao Tome and Principe,STP,16246.0,18916.0,1197.0,1197.0
2015.0,Algeria,DZA,985595.0,850907.0,126522.0,112951.0
2015.0,Egypt,EGY,2041623.0,1109446.0,207433.0,146208.0
2015.0,Libya,LBY,81637.0,70907.0,549153.0,221993.0
2015.0,Morocco,MAR,1575252.0,1396518.0,46387.0,46037.0
2015.0,Sudan,SND,1013988.0,828614.0,311885.0,308638.0
2015.0,Tunisia,TUN,434592.0,339784.0,29253.0,27279.0
2015.0,Western Sahara,ESH,98132.0,87753.0,3059.0,2120.0
2015.0,Botswana,BWA,32477.0,22817.0,58651.0,44402.0
2015.0,Eswatini,SWZ,22566.0,23670.0,16627.0,15725.0
2015.0,Lesotho,LSO,86078.0,105379.0,5037.0,4115.0
2015.0,Namibia,NAM,25042.0,25368.0,54739.0,46879.0
2015.0,South Africa,ZAF,379443.0,407111.0,1770914.0,1460814.0
2015.0,Benin,BEN,341137.0,293786.0,172056.0,194228.0
2015.0,Burkina Faso,BFA,848841.0,669727.0,335328.0,369348.0
2015.0,Cabo Verde,CPV,76690.0,94739.0,7547.0,7377.0
2015.0,Côte d'Ivoire,CIV,520911.0,535469.0,1368110.0,1102503.0
2015.0,Gambia,GMB,60472.0,36491.0,101501.0,91039.0
2015.0,Ghana,GHA,466166.0,426087.0,221026.0,193718.0
2015.0,Guinea,GIN,273042.0,220369.0,74193.0,52464.0
2015.0,Guinea-Bissau,GNB,51546.0,46605.0,10826.0,11507.0
2015.0,Liberia,LBR,102946.0,102795.0,64079.0,48032.0
2015.0,Mali,MLI,696316.0,532228.0,213218.0,207286.0
2015.0,Mauritania,MRT,71355.0,43275.0,94070.0,72482.0
2015.0,Niger,NER,221615.0,153378.0,119915.0,133083.0
2015.0,Nigeria,NGA,682707.0,623819.0,657887.0,541228.0
2015.0,Saint Helena,SHN,1731.0,2554.0,251.0,126.0
2015.0,Senegal,SEN,368123.0,226384.0,141402.0,125094.0
2015.0,Sierra Leone,SLE,69275.0,70021.0,33077.0,25753.0
2015.0,Togo,TGO,247162.0,248218.0,139540.0,137844.0
2015.0,Kazakhstan,KAZ,1810038.0,2075538.0,1757828.0,1788232.0
2015.0,Kyrgyzstan,KGZ,358754.0,384087.0,82616.0,121766.0
2015.0,Tajikistan,TJK,334196.0,250864.0,118639.0,156462.0
2015.0,Turkmenistan,TKM,113826.0,124705.0,91531.0,104845.0
2015.0,Uzbekistan,UZB,1023633.0,952391.0,545721.0,625152.0
2015.0,China,CHN,4769179.0,5471638.0,600136.0,377910.0
